Id,OwnerId,Name,Effective_From__c,Loan_Number__c,Loan_Id_Ext__c,Tal_migrated__c
a0EFf0000005pXhMAI,005Ff000001F2fFIAS,a0EFf0000005pXh,2021-07-23,a00Ff000003X764IAC,HOU/DEL/0223/03118,YES
a0EFf0000005pXiMAI,005Ff000001F2fFIAS,a0EFf0000005pXi,2021-07-23,a00Ff000003QSOjIAO,HOU/DEL/0223/00047,YES
a0EFf0000005pXjMAI,005Ff000001F2fFIAS,a0EFf0000005pXj,2021-07-23,a00Ff000003X7E5IAK,HOU/DEL/0223/03215,YES
a0EFf0000005pXkMAI,005Ff000001F2fFIAS,a0EFf0000005pXk,2021-07-23,a00Ff000003X77OIAS,HOU/DEL/0223/03200,YES
a0EFf0000005pXlMAI,005Ff000001F2fFIAS,a0EFf0000005pXl,2021-07-23,a00Ff000003QSOsIAO,HOU/DEL/0223/00056,YES
a0EFf0000005pXmMAI,005Ff000001F2fFIAS,a0EFf0000005pXm,2021-07-23,a00Ff000003X7E1IAK,HOU/DEL/0223/03211,YES
a0EFf0000005pXnMAI,005Ff000001F2fFIAS,a0EFf0000005pXn,2021-07-23,a00Ff000003QPL4IAO,HOU/DEL/0223/00615,YES
a0EFf0000005pXoMAI,005Ff000001F2fFIAS,a0EFf0000005pXo,2021-07-23,a00Ff000003QSOtIAO,HOU/DEL/0223/00057,YES
a0EFf0000005pXpMAI,005Ff000001F2fFIAS,a0EFf0000005pXp,2021-07-23,a00Ff000003X79ZIAS,HOU/DEL/0223/02836,YES
a0EFf0000005pXqMAI,005Ff000001F2fFIAS,a0EFf0000005pXq,2021-07-23,a00Ff000003X7DpIAK,HOU/DEL/0223/03100,YES
a0EFf0000005pXrMAI,005Ff000001F2fFIAS,a0EFf0000005pXr,2021-07-23,a00Ff000003X77FIAS,HOU/DEL/0223/03191,YES
a0EFf0000005pXsMAI,005Ff000001F2fFIAS,a0EFf0000005pXs,2021-07-23,a00Ff000003X6uOIAS,HOU/DEL/0223/02195,YES
a0EFf0000005pXtMAI,005Ff000001F2fFIAS,a0EFf0000005pXt,2021-07-23,a00Ff000003X799IAC,HOU/DEL/0223/02810,YES
a0EFf0000005pXuMAI,005Ff000001F2fFIAS,a0EFf0000005pXu,2022-02-28,a00Ff000003X766IAC,HOU/DEL/0223/03120,YES
a0EFf0000005pXvMAI,005Ff000001F2fFIAS,a0EFf0000005pXv,2022-02-28,a00Ff000003X76YIAS,HOU/DEL/0223/03148,YES
a0EFf0000005pXwMAI,005Ff000001F2fFIAS,a0EFf0000005pXw,2021-07-23,a00Ff000003X7DVIA0,HOU/DEL/0223/03080,YES
a0EFf0000005pXxMAI,005Ff000001F2fFIAS,a0EFf0000005pXx,2021-07-23,a00Ff000003X79vIAC,HOU/DEL/0223/02858,YES
a0EFf0000005pXyMAI,005Ff000001F2fFIAS,a0EFf0000005pXy,2022-02-28,a00Ff000003X7AYIA0,HOU/DEL/0223/02897,YES
a0EFf0000005pXzMAI,005Ff000001F2fFIAS,a0EFf0000005pXz,2022-02-28,a00Ff000003X7B7IAK,HOU/DEL/0223/02932,YES
a0EFf0000005pY0MAI,005Ff000001F2fFIAS,a0EFf0000005pY0,2022-02-28,a00Ff000003X79zIAC,HOU/DEL/0223/02862,YES
a0EFf0000005pY1MAI,005Ff000001F2fFIAS,a0EFf0000005pY1,2022-02-28,a00Ff000003QSOwIAO,HOU/DEL/0223/00060,YES
a0EFf0000005pY2MAI,005Ff000001F2fFIAS,a0EFf0000005pY2,2022-02-28,a00Ff000003QPLWIA4,HOU/DEL/0223/00643,YES
a0EFf0000005pY3MAI,005Ff000001F2fFIAS,a0EFf0000005pY3,2022-02-28,a00Ff000003X7DOIA0,HOU/DEL/0223/03073,YES
a0EFf0000005pY4MAI,005Ff000001F2fFIAS,a0EFf0000005pY4,2022-02-28,a00Ff000003X79DIAS,HOU/DEL/0223/02814,YES
a0EFf0000005pY5MAI,005Ff000001F2fFIAS,a0EFf0000005pY5,2022-02-28,a00Ff000003X77iIAC,HOU/DEL/0223/02721,YES
a0EFf0000005pY6MAI,005Ff000001F2fFIAS,a0EFf0000005pY6,2022-02-28,a00Ff000003X6QeIAK,HOU/DEL/0223/01153,YES
a0EFf0000005pY7MAI,005Ff000001F2fFIAS,a0EFf0000005pY7,2022-02-28,a00Ff000003X6SOIA0,HOU/DEL/0223/01261,YES
a0EFf0000005pY8MAI,005Ff000001F2fFIAS,a0EFf0000005pY8,2022-02-28,a00Ff000003X6tDIAS,HOU/DEL/0223/02122,YES
a0EFf0000005pY9MAI,005Ff000001F2fFIAS,a0EFf0000005pY9,2022-02-28,a00Ff000003QSOkIAO,HOU/DEL/0223/00048,YES
a0EFf0000005pYAMAY,005Ff000001F2fFIAS,a0EFf0000005pYA,2022-02-28,a00Ff000003X6uXIAS,HOU/DEL/0223/02204,YES
a0EFf0000005pYBMAY,005Ff000001F2fFIAS,a0EFf0000005pYB,2022-02-28,a00Ff000003QPKqIAO,HOU/DEL/0223/00601,YES
a0EFf0000005pYCMAY,005Ff000001F2fFIAS,a0EFf0000005pYC,2021-07-23,a00Ff000003X76lIAC,HOU/DEL/0223/03161,YES
a0EFf0000005pYDMAY,005Ff000001F2fFIAS,a0EFf0000005pYD,2021-07-23,a00Ff000003X7AfIAK,HOU/DEL/0223/02904,YES
a0EFf0000005pYEMAY,005Ff000001F2fFIAS,a0EFf0000005pYE,2022-02-28,a00Ff000003X79XIAS,HOU/DEL/0223/02834,YES
a0EFf0000005pYFMAY,005Ff000001F2fFIAS,a0EFf0000005pYF,2021-12-31,a00Ff000003X6uOIAS,HOU/DEL/0223/02195,YES
a0EFf0000005pYGMAY,005Ff000001F2fFIAS,a0EFf0000005pYG,2021-12-31,a00Ff000003QSGfIAO,HOU/DEL/0223/00046,YES
a0EFf0000005pYHMAY,005Ff000001F2fFIAS,a0EFf0000005pYH,2021-12-31,a00Ff000003QSOlIAO,HOU/DEL/0223/00049,YES
a0EFf0000005pYIMAY,005Ff000001F2fFIAS,a0EFf0000005pYI,2021-12-31,a00Ff000003QOtVIAW,HOU/DEL/0223/00152,YES
a0EFf0000005pYJMAY,005Ff000001F2fFIAS,a0EFf0000005pYJ,2021-12-31,a00Ff000003X6vLIAS,HOU/DEL/0223/02254,YES
a0EFf0000005pYKMAY,005Ff000001F2fFIAS,a0EFf0000005pYK,2021-12-31,a00Ff000003X6vCIAS,HOU/DEL/0223/02245,YES
a0EFf0000005pYLMAY,005Ff000001F2fFIAS,a0EFf0000005pYL,2021-12-31,a00Ff000003X6v0IAC,HOU/DEL/0223/02233,YES
a0EFf0000005pYMMAY,005Ff000001F2fFIAS,a0EFf0000005pYM,2021-12-31,a00Ff000003QWFWIA4,HOU/DEL/0223/00675,YES
a0EFf0000005pYNMAY,005Ff000001F2fFIAS,a0EFf0000005pYN,2021-12-31,a00Ff000003QWFfIAO,HOU/DEL/0223/00684,YES
a0EFf0000005pYOMAY,005Ff000001F2fFIAS,a0EFf0000005pYO,2021-12-31,a00Ff000003X6RsIAK,HOU/DEL/0223/01229,YES
a0EFf0000005pYPMAY,005Ff000001F2fFIAS,a0EFf0000005pYP,2021-12-31,a00Ff000003X6QhIAK,HOU/DEL/0223/01156,YES
a0EFf0000005pYQMAY,005Ff000001F2fFIAS,a0EFf0000005pYQ,2021-12-31,a00Ff000003X6Q2IAK,HOU/DEL/0223/01115,YES
a0EFf0000005pYRMAY,005Ff000001F2fFIAS,a0EFf0000005pYR,2021-12-31,a00Ff000003X6RbIAK,HOU/DEL/0223/01212,YES
a0EFf0000005pYSMAY,005Ff000001F2fFIAS,a0EFf0000005pYS,2021-12-31,a00Ff000003X6RFIA0,HOU/DEL/0223/01190,YES
a0EFf0000005pYTMAY,005Ff000001F2fFIAS,a0EFf0000005pYT,2021-12-31,a00Ff000003X6SYIA0,HOU/DEL/0223/01271,YES
a0EFf0000005pYUMAY,005Ff000001F2fFIAS,a0EFf0000005pYU,2021-12-31,a00Ff000003X6R1IAK,HOU/DEL/0223/01176,YES
a0EFf0000005pYVMAY,005Ff000001F2fFIAS,a0EFf0000005pYV,2021-12-31,a00Ff000003X6SNIA0,HOU/DEL/0223/01260,YES
a0EFf0000005pYWMAY,005Ff000001F2fFIAS,a0EFf0000005pYW,2021-12-31,a00Ff000003X6SuIAK,HOU/DEL/0223/01293,YES
a0EFf0000005pYXMAY,005Ff000001F2fFIAS,a0EFf0000005pYX,2021-12-31,a00Ff000003X6tIIAS,HOU/DEL/0223/02127,YES
a0EFf0000005pYYMAY,005Ff000001F2fFIAS,a0EFf0000005pYY,2021-12-31,a00Ff000003X6tmIAC,HOU/DEL/0223/02157,YES
a0EFf0000005pYZMAY,005Ff000001F2fFIAS,a0EFf0000005pYZ,2021-12-31,a00Ff000003X6trIAC,HOU/DEL/0223/02162,YES
a0EFf0000005pYaMAI,005Ff000001F2fFIAS,a0EFf0000005pYa,2021-12-31,a00Ff000003X6tyIAC,HOU/DEL/0223/02169,YES
a0EFf0000005pYbMAI,005Ff000001F2fFIAS,a0EFf0000005pYb,2021-12-31,a00Ff000003QSOjIAO,HOU/DEL/0223/00047,YES
a0EFf0000005pYcMAI,005Ff000001F2fFIAS,a0EFf0000005pYc,2021-12-31,a00Ff000003X6uTIAS,HOU/DEL/0223/02200,YES
a0EFf0000005pYdMAI,005Ff000001F2fFIAS,a0EFf0000005pYd,2021-12-31,a00Ff000003X6vXIAS,HOU/DEL/0223/02266,YES
a0EFf0000005pYeMAI,005Ff000001F2fFIAS,a0EFf0000005pYe,2021-12-31,a00Ff000003X7BDIA0,HOU/DEL/0223/02938,YES
a0EFf0000005pYfMAI,005Ff000001F2fFIAS,a0EFf0000005pYf,2021-12-31,a00Ff000003X7BbIAK,HOU/DEL/0223/02962,YES
a0EFf0000005pYgMAI,005Ff000001F2fFIAS,a0EFf0000005pYg,2021-12-31,a00Ff000003X7BWIA0,HOU/DEL/0223/02957,YES
a0EFf0000005pYhMAI,005Ff000001F2fFIAS,a0EFf0000005pYh,2021-12-31,a00Ff000003X77dIAC,HOU/DEL/0223/02716,YES
a0EFf0000005pYiMAI,005Ff000001F2fFIAS,a0EFf0000005pYi,2021-12-31,a00Ff000003X7BlIAK,HOU/DEL/0223/02972,YES
a0EFf0000005pYjMAI,005Ff000001F2fFIAS,a0EFf0000005pYj,2021-12-31,a00Ff000003X79ZIAS,HOU/DEL/0223/02836,YES
a0EFf0000005pYkMAI,005Ff000001F2fFIAS,a0EFf0000005pYk,2021-12-31,a00Ff000003X79oIAC,HOU/DEL/0223/02851,YES
a0EFf0000005pYlMAI,005Ff000001F2fFIAS,a0EFf0000005pYl,2021-12-31,a00Ff000003X7AeIAK,HOU/DEL/0223/02903,YES
a0EFf0000005pYmMAI,005Ff000001F2fFIAS,a0EFf0000005pYm,2021-12-31,a00Ff000003X7AmIAK,HOU/DEL/0223/02911,YES
a0EFf0000005pYnMAI,005Ff000001F2fFIAS,a0EFf0000005pYn,2021-12-31,a00Ff000003X78lIAC,HOU/DEL/0223/02786,YES
a0EFf0000005pYoMAI,005Ff000001F2fFIAS,a0EFf0000005pYo,2021-12-31,a00Ff000003X7BSIA0,HOU/DEL/0223/02953,YES
a0EFf0000005pYpMAI,005Ff000001F2fFIAS,a0EFf0000005pYp,2021-12-31,a00Ff000003X79cIAC,HOU/DEL/0223/02839,YES
a0EFf0000005pYqMAI,005Ff000001F2fFIAS,a0EFf0000005pYq,2021-12-31,a00Ff000003X79sIAC,HOU/DEL/0223/02855,YES
a0EFf0000005pYrMAI,005Ff000001F2fFIAS,a0EFf0000005pYr,2021-12-31,a00Ff000003X794IAC,HOU/DEL/0223/02805,YES
a0EFf0000005pYsMAI,005Ff000001F2fFIAS,a0EFf0000005pYs,2021-12-31,a00Ff000003QOu6IAG,HOU/DEL/0223/00189,YES
a0EFf0000005pYtMAI,005Ff000001F2fFIAS,a0EFf0000005pYt,2021-12-31,a00Ff000003QSOtIAO,HOU/DEL/0223/00057,YES
a0EFf0000005pYuMAI,005Ff000001F2fFIAS,a0EFf0000005pYu,2021-12-31,a00Ff000003X7BFIA0,HOU/DEL/0223/02940,YES
a0EFf0000005pYvMAI,005Ff000001F2fFIAS,a0EFf0000005pYv,2021-12-31,a00Ff000003X798IAC,HOU/DEL/0223/02809,YES
a0EFf0000005pYwMAI,005Ff000001F2fFIAS,a0EFf0000005pYw,2021-12-31,a00Ff000003X799IAC,HOU/DEL/0223/02810,YES
a0EFf0000005pYxMAI,005Ff000001F2fFIAS,a0EFf0000005pYx,2021-12-31,a00Ff000003X6uQIAS,HOU/DEL/0223/02197,YES
a0EFf0000005pYyMAI,005Ff000001F2fFIAS,a0EFf0000005pYy,2021-12-31,a00Ff000003X7AOIA0,HOU/DEL/0223/02887,YES
a0EFf0000005pYzMAI,005Ff000001F2fFIAS,a0EFf0000005pYz,2021-12-31,a00Ff000003X6uqIAC,HOU/DEL/0223/02223,YES
a0EFf0000005pZ0MAI,005Ff000001F2fFIAS,a0EFf0000005pZ0,2021-12-31,a00Ff000003X7APIA0,HOU/DEL/0223/02888,YES
a0EFf0000005pZ1MAI,005Ff000001F2fFIAS,a0EFf0000005pZ1,2021-12-31,a00Ff000003QPKdIAO,HOU/DEL/0223/00588,YES
a0EFf0000005pZ2MAI,005Ff000001F2fFIAS,a0EFf0000005pZ2,2021-12-31,a00Ff000003QPKaIAO,HOU/DEL/0223/00585,YES
a0EFf0000005pZ3MAI,005Ff000001F2fFIAS,a0EFf0000005pZ3,2021-12-31,a00Ff000003QSOsIAO,HOU/DEL/0223/00056,YES
a0EFf0000005pZ4MAI,005Ff000001F2fFIAS,a0EFf0000005pZ4,2021-12-31,a00Ff000003QPLLIA4,HOU/DEL/0223/00632,YES
a0EFf0000005pZ5MAI,005Ff000001F2fFIAS,a0EFf0000005pZ5,2021-12-31,a00Ff000003QSOzIAO,HOU/DEL/0223/00063,YES
a0EFf0000005pZ6MAI,005Ff000001F2fFIAS,a0EFf0000005pZ6,2021-12-31,a00Ff000003QSVxIAO,HOU/DEL/0223/00268,YES
a0EFf0000005pZ7MAI,005Ff000001F2fFIAS,a0EFf0000005pZ7,2021-12-31,a00Ff000003QSP1IAO,HOU/DEL/0223/00065,YES
a0EFf0000005pZ8MAI,005Ff000001F2fFIAS,a0EFf0000005pZ8,2021-12-31,a00Ff000003X7CpIAK,HOU/DEL/0223/03038,YES
a0EFf0000005pZ9MAI,005Ff000001F2fFIAS,a0EFf0000005pZ9,2021-12-31,a00Ff000003QSVkIAO,HOU/DEL/0223/00255,YES
a0EFf0000005pZAMAY,005Ff000001F2fFIAS,a0EFf0000005pZA,2021-12-31,a00Ff000003QPL9IAO,HOU/DEL/0223/00620,YES
a0EFf0000005pZBMAY,005Ff000001F2fFIAS,a0EFf0000005pZB,2021-12-31,a00Ff000003QSP0IAO,HOU/DEL/0223/00064,YES
a0EFf0000005pZCMAY,005Ff000001F2fFIAS,a0EFf0000005pZC,2021-12-31,a00Ff000003QPL4IAO,HOU/DEL/0223/00615,YES
a0EFf0000005pZDMAY,005Ff000001F2fFIAS,a0EFf0000005pZD,2021-12-31,a00Ff000003X7DSIA0,HOU/DEL/0223/03077,YES
a0EFf0000005pZEMAY,005Ff000001F2fFIAS,a0EFf0000005pZE,2021-12-31,a00Ff000003X7CVIA0,HOU/DEL/0223/03018,YES
a0EFf0000005pZFMAY,005Ff000001F2fFIAS,a0EFf0000005pZF,2021-12-31,a00Ff000003QPL8IAO,HOU/DEL/0223/00619,YES
a0EFf0000005pZGMAY,005Ff000001F2fFIAS,a0EFf0000005pZG,2021-12-31,a00Ff000003X7CfIAK,HOU/DEL/0223/03028,YES
a0EFf0000005pZHMAY,005Ff000001F2fFIAS,a0EFf0000005pZH,2021-12-31,a00Ff000003X7CyIAK,HOU/DEL/0223/03047,YES
a0EFf0000005pZIMAY,005Ff000001F2fFIAS,a0EFf0000005pZI,2021-12-31,a00Ff000003X7BnIAK,HOU/DEL/0223/02974,YES
a0EFf0000005pZJMAY,005Ff000001F2fFIAS,a0EFf0000005pZJ,2021-12-31,a00Ff000003X7C8IAK,HOU/DEL/0223/02995,YES
a0EFf0000005pZKMAY,005Ff000001F2fFIAS,a0EFf0000005pZK,2021-12-31,a00Ff000003X7BwIAK,HOU/DEL/0223/02983,YES
a0EFf0000005pZLMAY,005Ff000001F2fFIAS,a0EFf0000005pZL,2021-12-31,a00Ff000003X7CGIA0,HOU/DEL/0223/03003,YES
a0EFf0000005pZMMAY,005Ff000001F2fFIAS,a0EFf0000005pZM,2021-12-31,a00Ff000003X76iIAC,HOU/DEL/0223/03158,YES
a0EFf0000005pZNMAY,005Ff000001F2fFIAS,a0EFf0000005pZN,2021-12-31,a00Ff000003X7DqIAK,HOU/DEL/0223/03101,YES
a0EFf0000005pZOMAY,005Ff000001F2fFIAS,a0EFf0000005pZO,2021-12-31,a00Ff000003X76yIAC,HOU/DEL/0223/03174,YES
a0EFf0000005pZPMAY,005Ff000001F2fFIAS,a0EFf0000005pZP,2021-12-31,a00Ff000003X76zIAC,HOU/DEL/0223/03175,YES
a0EFf0000005pZQMAY,005Ff000001F2fFIAS,a0EFf0000005pZQ,2021-12-31,a00Ff000003X7DVIA0,HOU/DEL/0223/03080,YES
a0EFf0000005pZRMAY,005Ff000001F2fFIAS,a0EFf0000005pZR,2021-12-31,a00Ff000003X7DUIA0,HOU/DEL/0223/03079,YES
a0EFf0000005pZSMAY,005Ff000001F2fFIAS,a0EFf0000005pZS,2021-12-31,a00Ff000003X763IAC,HOU/DEL/0223/03117,YES
a0EFf0000005pZTMAY,005Ff000001F2fFIAS,a0EFf0000005pZT,2021-12-31,a00Ff000003X7DxIAK,HOU/DEL/0223/03207,YES
a0EFf0000005pZUMAY,005Ff000001F2fFIAS,a0EFf0000005pZU,2021-12-31,a00Ff000003X7DwIAK,HOU/DEL/0223/03206,YES
a0EFf0000005pZVMAY,005Ff000001F2fFIAS,a0EFf0000005pZV,2021-12-31,a00Ff000003X7DpIAK,HOU/DEL/0223/03100,YES
a0EFf0000005pZWMAY,005Ff000001F2fFIAS,a0EFf0000005pZW,2021-12-31,a00Ff000003X762IAC,HOU/DEL/0223/03116,YES
a0EFf0000005pZXMAY,005Ff000001F2fFIAS,a0EFf0000005pZX,2021-12-31,a00Ff000003X76CIAS,HOU/DEL/0223/03126,YES
a0EFf0000005pZYMAY,005Ff000001F2fFIAS,a0EFf0000005pZY,2021-12-31,a00Ff000003X764IAC,HOU/DEL/0223/03118,YES
a0EFf0000005pZZMAY,005Ff000001F2fFIAS,a0EFf0000005pZZ,2021-12-31,a00Ff000003X76EIAS,HOU/DEL/0223/03128,YES
a0EFf0000005pZaMAI,005Ff000001F2fFIAS,a0EFf0000005pZa,2021-12-31,a00Ff000003X77FIAS,HOU/DEL/0223/03191,YES
a0EFf0000005pZbMAI,005Ff000001F2fFIAS,a0EFf0000005pZb,2021-12-31,a00Ff000003X77JIAS,HOU/DEL/0223/03195,YES
a0EFf0000005pZcMAI,005Ff000001F2fFIAS,a0EFf0000005pZc,2021-12-31,a00Ff000003X770IAC,HOU/DEL/0223/03176,YES
a0EFf0000005pZdMAI,005Ff000001F2fFIAS,a0EFf0000005pZd,2021-12-31,a00Ff000003X7E1IAK,HOU/DEL/0223/03211,YES
a0EFf0000005pZeMAI,005Ff000001F2fFIAS,a0EFf0000005pZe,2021-12-31,a00Ff000003X7E8IAK,HOU/DEL/0223/03218,YES
a0EFf0000005pZfMAI,005Ff000001F2fFIAS,a0EFf0000005pZf,2021-12-31,a00Ff000003X7E7IAK,HOU/DEL/0223/03217,YES
a0EFf0000005pZgMAI,005Ff000001F2fFIAS,a0EFf0000005pZg,2021-12-31,a00Ff000003X7E5IAK,HOU/DEL/0223/03215,YES
a0EFf0000005pZhMAI,005Ff000001F2fFIAS,a0EFf0000005pZh,2021-12-31,a00Ff000003X7E2IAK,HOU/DEL/0223/03212,YES
a0EFf0000005pZiMAI,005Ff000001F2fFIAS,a0EFf0000005pZi,2022-03-31,a00Ff000003X79zIAC,HOU/DEL/0223/02862,YES
a0EFf0000005pZjMAI,005Ff000001F2fFIAS,a0EFf0000005pZj,2022-03-31,a00Ff000003X7DOIA0,HOU/DEL/0223/03073,YES
a0EFf0000005pZkMAI,005Ff000001F2fFIAS,a0EFf0000005pZk,2022-03-31,a00Ff000003X6QeIAK,HOU/DEL/0223/01153,YES
a0EFf0000005pZlMAI,005Ff000001F2fFIAS,a0EFf0000005pZl,2022-03-31,a00Ff000003X6Q2IAK,HOU/DEL/0223/01115,YES
a0EFf0000005pZmMAI,005Ff000001F2fFIAS,a0EFf0000005pZm,2022-03-31,a00Ff000003X6tDIAS,HOU/DEL/0223/02122,YES
a0EFf0000005pZnMAI,005Ff000001F2fFIAS,a0EFf0000005pZn,2022-03-31,a00Ff000003QPKdIAO,HOU/DEL/0223/00588,YES
a0EFf0000005pZoMAI,005Ff000001F2fFIAS,a0EFf0000005pZo,2022-03-31,a00Ff000003X6StIAK,HOU/DEL/0223/01292,YES
a0EFf0000005pZpMAI,005Ff000001F2fFIAS,a0EFf0000005pZp,2022-03-31,a00Ff000003QPKbIAO,HOU/DEL/0223/00586,YES
a0EFf0000005pZqMAI,005Ff000001F2fFIAS,a0EFf0000005pZq,2022-03-31,a00Ff000003X794IAC,HOU/DEL/0223/02805,YES
a0EFf0000005pZrMAI,005Ff000001F2fFIAS,a0EFf0000005pZr,2022-03-31,a00Ff000003X6QZIA0,HOU/DEL/0223/01148,YES
a0EFf0000005pZsMAI,005Ff000001F2fFIAS,a0EFf0000005pZs,2022-03-31,a00Ff000003X6uqIAC,HOU/DEL/0223/02223,YES
a0EFf0000005pZtMAI,005Ff000001F2fFIAS,a0EFf0000005pZt,2022-03-31,a00Ff000003X79DIAS,HOU/DEL/0223/02814,YES
a0EFf0000005pZuMAI,005Ff000001F2fFIAS,a0EFf0000005pZu,2022-03-31,a00Ff000003X7AeIAK,HOU/DEL/0223/02903,YES
a0EFf0000005pZvMAI,005Ff000001F2fFIAS,a0EFf0000005pZv,2022-03-31,a00Ff000003X7B7IAK,HOU/DEL/0223/02932,YES
a0EFf0000005pZwMAI,005Ff000001F2fFIAS,a0EFf0000005pZw,2022-03-31,a00Ff000003QPLWIA4,HOU/DEL/0223/00643,YES
a0EFf0000005pZxMAI,005Ff000001F2fFIAS,a0EFf0000005pZx,2022-03-31,a00Ff000003QSOwIAO,HOU/DEL/0223/00060,YES
a0EFf0000005pZyMAI,005Ff000001F2fFIAS,a0EFf0000005pZy,2022-03-31,a00Ff000003QSGfIAO,HOU/DEL/0223/00046,YES
a0EFf0000005pZzMAI,005Ff000001F2fFIAS,a0EFf0000005pZz,2022-03-31,a00Ff000003X77iIAC,HOU/DEL/0223/02721,YES
a0EFf0000005pa0MAA,005Ff000001F2fFIAS,a0EFf0000005pa0,2022-03-31,a00Ff000003X6uOIAS,HOU/DEL/0223/02195,YES
a0EFf0000005pa1MAA,005Ff000001F2fFIAS,a0EFf0000005pa1,2022-03-31,a00Ff000003X79sIAC,HOU/DEL/0223/02855,YES
a0EFf0000005pa2MAA,005Ff000001F2fFIAS,a0EFf0000005pa2,2022-03-31,a00Ff000003X7CtIAK,HOU/DEL/0223/03042,YES
a0EFf0000005pa3MAA,005Ff000001F2fFIAS,a0EFf0000005pa3,2022-03-31,a00Ff000003X6v0IAC,HOU/DEL/0223/02233,YES
a0EFf0000005pa4MAA,005Ff000001F2fFIAS,a0EFf0000005pa4,2022-03-31,a00Ff000003QPKnIAO,HOU/DEL/0223/00598,YES
a0EFf0000005pa5MAA,005Ff000001F2fFIAS,a0EFf0000005pa5,2022-03-31,a00Ff000003QSP1IAO,HOU/DEL/0223/00065,YES
a0EFf0000005pa6MAA,005Ff000001F2fFIAS,a0EFf0000005pa6,2022-03-31,a00Ff000003QSOzIAO,HOU/DEL/0223/00063,YES
a0EFf0000005pa7MAA,005Ff000001F2fFIAS,a0EFf0000005pa7,2022-03-31,a00Ff000003X7E8IAK,HOU/DEL/0223/03218,YES
a0EFf0000005pa8MAA,005Ff000001F2fFIAS,a0EFf0000005pa8,2022-03-31,a00Ff000003X76YIAS,HOU/DEL/0223/03148,YES
a0EFf0000005pa9MAA,005Ff000001F2fFIAS,a0EFf0000005pa9,2022-03-31,a00Ff000003X7E2IAK,HOU/DEL/0223/03212,YES
a0EFf0000005paAMAQ,005Ff000001F2fFIAS,a0EFf0000005paA,2022-03-31,a00Ff000003X77JIAS,HOU/DEL/0223/03195,YES
a0EFf0000005paBMAQ,005Ff000001F2fFIAS,a0EFf0000005paB,2022-03-31,a00Ff000003X7E7IAK,HOU/DEL/0223/03217,YES
a0EFf0000005paCMAQ,005Ff000001F2fFIAS,a0EFf0000005paC,2022-03-31,a00Ff000003X798IAC,HOU/DEL/0223/02809,YES
a0EFf0000005paDMAQ,005Ff000001F2fFIAS,a0EFf0000005paD,2022-03-31,a00Ff000003X6R1IAK,HOU/DEL/0223/01176,YES
a0EFf0000005paEMAQ,005Ff000001F2fFIAS,a0EFf0000005paE,2022-03-31,a00Ff000003X7AfIAK,HOU/DEL/0223/02904,YES
a0EFf0000005paFMAQ,005Ff000001F2fFIAS,a0EFf0000005paF,2022-03-31,a00Ff000003X7CLIA0,HOU/DEL/0223/03008,YES
a0EFf0000005paGMAQ,005Ff000001F2fFIAS,a0EFf0000005paG,2022-03-31,a00Ff000003X7BlIAK,HOU/DEL/0223/02972,YES
a0EFf0000005paHMAQ,005Ff000001F2fFIAS,a0EFf0000005paH,2022-03-31,a00Ff000003X799IAC,HOU/DEL/0223/02810,YES
a0EFf0000005paIMAQ,005Ff000001F2fFIAS,a0EFf0000005paI,2022-03-31,a00Ff000003X79XIAS,HOU/DEL/0223/02834,YES
a0EFf0000005paJMAQ,005Ff000001F2fFIAS,a0EFf0000005paJ,2022-03-31,a00Ff000003X7DVIA0,HOU/DEL/0223/03080,YES
a0EFf0000005paKMAQ,005Ff000001F2fFIAS,a0EFf0000005paK,2022-03-31,a00Ff000003X7BFIA0,HOU/DEL/0223/02940,YES
a0EFf0000005paLMAQ,005Ff000001F2fFIAS,a0EFf0000005paL,2022-03-31,a00Ff000003X7AYIA0,HOU/DEL/0223/02897,YES
a0EFf0000005paMMAQ,005Ff000001F2fFIAS,a0EFf0000005paM,2022-03-31,a00Ff000003QSVkIAO,HOU/DEL/0223/00255,YES
a0EFf0000005paNMAQ,005Ff000001F2fFIAS,a0EFf0000005paN,2022-03-31,a00Ff000003X7DwIAK,HOU/DEL/0223/03206,YES
a0EFf0000005paOMAQ,005Ff000001F2fFIAS,a0EFf0000005paO,2022-03-31,a00Ff000003QSOnIAO,HOU/DEL/0223/00051,YES
a0EFf0000005paPMAQ,005Ff000001F2fFIAS,a0EFf0000005paP,2022-03-31,a00Ff000003X7DSIA0,HOU/DEL/0223/03077,YES
a0EFf0000005paQMAQ,005Ff000001F2fFIAS,a0EFf0000005paQ,2022-03-31,a00Ff000003QSVxIAO,HOU/DEL/0223/00268,YES
a0EFf0000005paRMAQ,005Ff000001F2fFIAS,a0EFf0000005paR,2022-03-31,a00Ff000003X6RbIAK,HOU/DEL/0223/01212,YES
a0EFf0000005paSMAQ,005Ff000001F2fFIAS,a0EFf0000005paS,2022-03-31,a00Ff000003X6SuIAK,HOU/DEL/0223/01293,YES
a0EFf0000005paTMAQ,005Ff000001F2fFIAS,a0EFf0000005paT,2022-03-31,a00Ff000003X7CyIAK,HOU/DEL/0223/03047,YES
a0EFf0000005paUMAQ,005Ff000001F2fFIAS,a0EFf0000005paU,2022-03-31,a00Ff000003QSP0IAO,HOU/DEL/0223/00064,YES
