Id,OwnerId,IsDeleted,Name,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastViewedDate,LastReferencedDate,Balance_Amount__c,Balance_Tax__c,Due_Amount__c,Due_Date__c,Due_Type__c,Loan_Id_Ext__c,Loan_Number__c,Paid_Amount__c,Paid__c,Tax_Paid__c,Waived_Amount__c
"a0AFf0000005OFUMA2","005Ff000001F2fFIAS","false","a0AFf0000005OFU","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","500.00","2016-03-15","Bounce Charges","HOU/DEL/0223/00047","a00Ff000003QSOjIAO","500.00","true","76.00","0.00"
"a0AFf0000005OFVMA2","005Ff000001F2fFIAS","false","a0AFf0000005OFV","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","2265655.00","2016-03-02","Pre Closure Charge","HOU/DEL/0223/00165","a00Ff000003QOtiIAG","2265655.00","true","328521.00","0.00"
"a0AFf0000005OFWMA2","005Ff000001F2fFIAS","false","a0AFf0000005OFW","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","500.00","2016-03-02","CERSAI Fees","HOU/DEL/0223/00165","a00Ff000003QOtiIAG","500.00","true","73.00","0.00"
"a0AFf0000005OFXMA2","005Ff000001F2fFIAS","false","a0AFf0000005OFX","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","120421.00","2016-03-02","Interest for the month","HOU/DEL/0223/00165","a00Ff000003QOtiIAG","120421.00","true","0.00","0.00"
"a0AFf0000005OFYMA2","005Ff000001F2fFIAS","false","a0AFf0000005OFY","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","500.00","2016-04-13","Bounce Charges","HOU/DEL/0223/00204","a00Ff000003QOuLIAW","500.00","true","90.00","0.00"
"a0AFf0000005OFZMA2","005Ff000001F2fFIAS","false","a0AFf0000005OFZ","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","500.00","2016-04-26","Bounce Charges","HOU/DEL/0223/00693","a00Ff000003QWFoIAO","500.00","true","90.00","0.00"
"a0AFf0000005OFaMAM","005Ff000001F2fFIAS","false","a0AFf0000005OFa","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","500.00","2016-04-26","Bounce Charges","HOU/DEL/0223/00579","a00Ff000003QPKUIA4","500.00","true","90.00","0.00"
"a0AFf0000005OFbMAM","005Ff000001F2fFIAS","false","a0AFf0000005OFb","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","500.00","2016-05-12","Bounce Charges","HOU/DEL/0223/00578","a00Ff000003QPKTIA4","500.00","true","90.00","0.00"
"a0AFf0000005OFcMAM","005Ff000001F2fFIAS","false","a0AFf0000005OFc","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","13020.00","2016-06-03","ROI Conversion Charges - Migrated","HOU/DEL/0223/00047","a00Ff000003QSOjIAO","0.00","true","0.00","13020.00"
"a0AFf0000005OFdMAM","005Ff000001F2fFIAS","false","a0AFf0000005OFd","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","43668.00","2016-04-16","ROI Conversion Charges - Migrated","HOU/DEL/0223/00180","a00Ff000003QOtxIAG","43668.00","true","6333.00","0.00"
"a0AFf0000005OFeMAM","005Ff000001F2fFIAS","false","a0AFf0000005OFe","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","500.00","2016-04-15","Bounce Charges","HOU/DEL/0223/00179","a00Ff000003QOtwIAG","0.00","true","0.00","500.00"
"a0AFf0000005OFfMAM","005Ff000001F2fFIAS","false","a0AFf0000005OFf","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","500.00","2016-04-21","Bounce Charges","HOU/DEL/0223/00053","a00Ff000003QSOpIAO","0.00","true","0.00","500.00"
"a0AFf0000005OFgMAM","005Ff000001F2fFIAS","false","a0AFf0000005OFg","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","39442.80","2016-05-15","Overdue Charges","HOU/DEL/0223/00148","a00Ff000003QOtRIAW","0.00","true","0.00","39442.80"
"a0AFf0000005OFhMAM","005Ff000001F2fFIAS","false","a0AFf0000005OFh","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","13018.00","2016-06-07","ROI Conversion Charges - Migrated","HOU/DEL/0223/00047","a00Ff000003QSOjIAO","13018.00","true","1955.00","0.00"
"a0AFf0000005OFiMAM","005Ff000001F2fFIAS","false","a0AFf0000005OFi","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","67606.87","2016-04-15","Overdue Charges","HOU/DEL/0223/00148","a00Ff000003QOtRIAW","0.00","true","0.00","67606.87"
"a0AFf0000005OFjMAM","005Ff000001F2fFIAS","false","a0AFf0000005OFj","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","500.00","2016-04-22","Bounce Charges","HOU/DEL/0223/00602","a00Ff000003QPKrIAO","0.00","true","0.00","500.00"
"a0AFf0000005OFkMAM","005Ff000001F2fFIAS","false","a0AFf0000005OFk","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","9541.76","2016-05-31","Overdue Charges","HOU/DEL/0223/00600","a00Ff000003QPKpIAO","9541.76","true","1718.00","0.00"
"a0AFf0000005OFlMAM","005Ff000001F2fFIAS","false","a0AFf0000005OFl","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","59.25","2016-05-31","Overdue Charges","HOU/DEL/0223/00689","a00Ff000003QWFkIAO","59.25","true","0.00","0.00"
"a0AFf0000005OFmMAM","005Ff000001F2fFIAS","false","a0AFf0000005OFm","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","16.00","2016-05-12","Part Pre-payment Charge","HOU/DEL/0223/00599","a00Ff000003QPKoIAO","16.00","true","4.00","0.00"
"a0AFf0000005OFnMAM","005Ff000001F2fFIAS","false","a0AFf0000005OFn","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","220.22","2016-05-31","Overdue Charges","HOU/DEL/0223/00675","a00Ff000003QWFWIA4","220.22","true","0.00","0.00"
"a0AFf0000005OFoMAM","005Ff000001F2fFIAS","false","a0AFf0000005OFo","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","13547.70","2016-05-31","Overdue Charges","HOU/DEL/0223/00586","a00Ff000003QPKbIAO","13547.70","true","0.00","0.00"
"a0AFf0000005OFpMAM","005Ff000001F2fFIAS","false","a0AFf0000005OFp","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","1765.80","2016-05-31","Overdue Charges","HOU/DEL/0223/00579","a00Ff000003QPKUIA4","1765.80","true","0.00","0.00"
"a0AFf0000005OFqMAM","005Ff000001F2fFIAS","false","a0AFf0000005OFq","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","500.00","2016-04-13","Bounce Charges","HOU/DEL/0223/00578","a00Ff000003QPKTIA4","500.00","true","90.00","0.00"
"a0AFf0000005OFrMAM","005Ff000001F2fFIAS","false","a0AFf0000005OFr","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","19213.10","2016-05-31","Overdue Charges","HOU/DEL/0223/00602","a00Ff000003QPKrIAO","0.00","true","0.00","19213.10"
"a0AFf0000005OFsMAM","005Ff000001F2fFIAS","false","a0AFf0000005OFs","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","500.00","2016-05-12","Bounce Charges","HOU/DEL/0223/00602","a00Ff000003QPKrIAO","0.00","true","0.00","500.00"
"a0AFf0000005OFtMAM","005Ff000001F2fFIAS","false","a0AFf0000005OFt","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","1453.86","2016-05-31","Overdue Charges","HOU/DEL/0223/00047","a00Ff000003QSOjIAO","1453.86","true","0.00","0.00"
"a0AFf0000005OFuMAM","005Ff000001F2fFIAS","false","a0AFf0000005OFu","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","27356.48","2016-05-31","Overdue Charges","HOU/DEL/0223/00578","a00Ff000003QPKTIA4","27356.48","true","4926.00","0.00"
"a0AFf0000005OFvMAM","005Ff000001F2fFIAS","false","a0AFf0000005OFv","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","2229.90","2016-05-31","Overdue Charges","HOU/DEL/0223/00584","a00Ff000003QPKZIA4","2229.90","true","0.00","0.00"
"a0AFf0000005OFwMAM","005Ff000001F2fFIAS","false","a0AFf0000005OFw","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","6580.30","2016-05-31","Overdue Charges","HOU/DEL/0223/00596","a00Ff000003QPKlIAO","6580.30","true","1186.00","0.00"
"a0AFf0000005OFxMAM","005Ff000001F2fFIAS","false","a0AFf0000005OFx","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","500.00","2016-04-13","Bounce Charges","HOU/DEL/0223/00053","a00Ff000003QSOpIAO","0.00","true","0.00","500.00"
"a0AFf0000005OFyMAM","005Ff000001F2fFIAS","false","a0AFf0000005OFy","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","12164.00","2016-05-31","Overdue Charges","HOU/DEL/0223/00161","a00Ff000003QOteIAG","12164.00","true","2190.00","0.00"
"a0AFf0000005OFzMAM","005Ff000001F2fFIAS","false","a0AFf0000005OFz","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","16.40","2016-05-31","Overdue Charges","HOU/DEL/0223/00678","a00Ff000003QWFZIA4","16.40","true","0.00","0.00"
"a0AFf0000005OG0MAM","005Ff000001F2fFIAS","false","a0AFf0000005OG0","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","34.30","2016-05-31","Overdue Charges","HOU/DEL/0223/00672","a00Ff000003QWFTIA4","34.30","true","0.00","0.00"
"a0AFf0000005OG1MAM","005Ff000001F2fFIAS","false","a0AFf0000005OG1","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","1118.26","2016-05-31","Overdue Charges","HOU/DEL/0223/00127","a00Ff000003QOt6IAG","1118.26","true","0.00","0.00"
"a0AFf0000005OG2MAM","005Ff000001F2fFIAS","false","a0AFf0000005OG2","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","19068.37","2016-05-31","Overdue Charges","HOU/DEL/0223/00588","a00Ff000003QPKdIAO","19068.37","true","3434.00","0.00"
"a0AFf0000005OG3MAM","005Ff000001F2fFIAS","false","a0AFf0000005OG3","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","24812.76","2016-05-31","Overdue Charges","HOU/DEL/0223/00137","a00Ff000003QOtGIAW","24812.76","true","0.00","0.00"
"a0AFf0000005OG4MAM","005Ff000001F2fFIAS","false","a0AFf0000005OG4","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","12500.01","2016-05-31","Overdue Charges","HOU/DEL/0223/00053","a00Ff000003QSOpIAO","0.00","true","0.00","12500.01"
"a0AFf0000005OG5MAM","005Ff000001F2fFIAS","false","a0AFf0000005OG5","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","80.50","2016-05-31","Overdue Charges","HOU/DEL/0223/00690","a00Ff000003QWFlIAO","80.50","true","0.00","0.00"
"a0AFf0000005OG6MAM","005Ff000001F2fFIAS","false","a0AFf0000005OG6","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","16.80","2016-05-31","Overdue Charges","HOU/DEL/0223/00693","a00Ff000003QWFoIAO","16.80","true","0.00","0.00"
"a0AFf0000005OG7MAM","005Ff000001F2fFIAS","false","a0AFf0000005OG7","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","500.00","2016-05-10","Photocopy of Property Documents","HOU/DEL/0223/00148","a00Ff000003QOtRIAW","0.00","true","0.00","500.00"
"a0AFf0000005OG8MAM","005Ff000001F2fFIAS","false","a0AFf0000005OG8","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","500.00","2016-05-10","List of Document Charge","HOU/DEL/0223/00148","a00Ff000003QOtRIAW","0.00","true","0.00","500.00"
"a0AFf0000005OG9MAM","005Ff000001F2fFIAS","false","a0AFf0000005OG9","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","167.44","2016-04-10","Overdue Charges","HOU/DEL/0223/00204","a00Ff000003QOuLIAW","167.44","true","32.00","0.00"
"a0AFf0000005OGAMA2","005Ff000001F2fFIAS","false","a0AFf0000005OGA","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","500.00","2016-04-21","Bounce Charges","HOU/DEL/0223/00599","a00Ff000003QPKoIAO","500.00","true","73.00","0.00"
"a0AFf0000005OGBMA2","005Ff000001F2fFIAS","false","a0AFf0000005OGB","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","0.97","2016-04-12","Miscellaneous Charges - Migrated","HOU/DEL/0223/00582","a00Ff000003QPKXIA4","0.97","true","0.00","0.00"
"a0AFf0000005OGCMA2","005Ff000001F2fFIAS","false","a0AFf0000005OGC","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","500.00","2016-04-16","Bounce Charges","HOU/DEL/0223/00588","a00Ff000003QPKdIAO","500.00","true","90.00","0.00"
"a0AFf0000005OGDMA2","005Ff000001F2fFIAS","false","a0AFf0000005OGD","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","500.00","2016-05-26","Bounce Charges","HOU/DEL/0223/00161","a00Ff000003QOteIAG","500.00","true","90.00","0.00"
"a0AFf0000005OGEMA2","005Ff000001F2fFIAS","false","a0AFf0000005OGE","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","500.00","2016-05-26","Bounce Charges","HOU/DEL/0223/00693","a00Ff000003QWFoIAO","500.00","true","90.00","0.00"
"a0AFf0000005OGFMA2","005Ff000001F2fFIAS","false","a0AFf0000005OGF","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","500.00","2016-05-10","Bounce Charges","HOU/DEL/0223/00148","a00Ff000003QOtRIAW","0.00","true","0.00","500.00"
"a0AFf0000005OGGMA2","005Ff000001F2fFIAS","false","a0AFf0000005OGG","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","366693.00","2016-05-10","Pre Closure Charge","HOU/DEL/0223/00133","a00Ff000003QOtCIAW","366693.00","true","53172.00","0.00"
"a0AFf0000005OGHMA2","005Ff000001F2fFIAS","false","a0AFf0000005OGH","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","500.00","2016-05-10","CERSAI Fees","HOU/DEL/0223/00133","a00Ff000003QOtCIAW","500.00","true","73.00","0.00"
"a0AFf0000005OGIMA2","005Ff000001F2fFIAS","false","a0AFf0000005OGI","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","63895.00","2016-05-10","Interest for the month","HOU/DEL/0223/00133","a00Ff000003QOtCIAW","63895.00","true","0.00","0.00"
"a0AFf0000005OGJMA2","005Ff000001F2fFIAS","false","a0AFf0000005OGJ","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","500.00","2016-04-13","Bounce Charges","HOU/DEL/0223/00600","a00Ff000003QPKpIAO","500.00","true","90.00","0.00"
"a0AFf0000005OGKMA2","005Ff000001F2fFIAS","false","a0AFf0000005OGK","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","500.00","2016-05-17","Bounce Charges","HOU/DEL/0223/00588","a00Ff000003QPKdIAO","500.00","true","90.00","0.00"
"a0AFf0000005OGLMA2","005Ff000001F2fFIAS","false","a0AFf0000005OGL","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","500.00","2016-04-16","Bounce Charges","HOU/DEL/0223/00148","a00Ff000003QOtRIAW","0.00","true","0.00","500.00"
"a0AFf0000005OGMMA2","005Ff000001F2fFIAS","false","a0AFf0000005OGM","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","500.00","2016-04-16","Bounce Charges","HOU/DEL/0223/00055","a00Ff000003QSOrIAO","500.00","true","90.00","0.00"
"a0AFf0000005OGNMA2","005Ff000001F2fFIAS","false","a0AFf0000005OGN","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","5000.00","2016-05-28","ROI Conversion Charges - Migrated","HOU/DEL/0223/00177","a00Ff000003QOtuIAG","5000.00","true","725.00","0.00"
"a0AFf0000005OGOMA2","005Ff000001F2fFIAS","false","a0AFf0000005OGO","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","500.00","2016-05-24","Bounce Charges","HOU/DEL/0223/00053","a00Ff000003QSOpIAO","0.00","true","0.00","500.00"
"a0AFf0000005OGPMA2","005Ff000001F2fFIAS","false","a0AFf0000005OGP","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","500.00","2016-05-23","Bounce Charges","HOU/DEL/0223/00599","a00Ff000003QPKoIAO","500.00","true","76.00","0.00"
"a0AFf0000005OGQMA2","005Ff000001F2fFIAS","false","a0AFf0000005OGQ","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","500.00","2016-05-24","Bounce Charges","HOU/DEL/0223/00602","a00Ff000003QPKrIAO","0.00","true","0.00","500.00"
"a0AFf0000005OGRMA2","005Ff000001F2fFIAS","false","a0AFf0000005OGR","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","500.00","2016-05-11","Bounce Charges","HOU/DEL/0223/00053","a00Ff000003QSOpIAO","0.00","true","0.00","500.00"
"a0AFf0000005OGSMA2","005Ff000001F2fFIAS","false","a0AFf0000005OGS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","12164.00","2016-04-30","Overdue Charges","HOU/DEL/0223/00161","a00Ff000003QOteIAG","12164.00","true","2190.00","0.00"
"a0AFf0000005OGTMA2","005Ff000001F2fFIAS","false","a0AFf0000005OGT","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","13999.29","2016-04-30","Overdue Charges","HOU/DEL/0223/00586","a00Ff000003QPKbIAO","13999.29","true","0.00","0.00"
"a0AFf0000005OGUMA2","005Ff000001F2fFIAS","false","a0AFf0000005OGU","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","7357.50","2016-04-30","Overdue Charges","HOU/DEL/0223/00579","a00Ff000003QPKUIA4","7357.50","true","0.00","0.00"
"a0AFf0000005OGVMA2","005Ff000001F2fFIAS","false","a0AFf0000005OGV","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","5000.00","2016-06-07","ROI Conversion Charges - Migrated","HOU/DEL/0223/00046","a00Ff000003QSGfIAO","5000.00","true","750.00","0.00"
"a0AFf0000005OGWMA2","005Ff000001F2fFIAS","false","a0AFf0000005OGW","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","12618.00","2016-05-10","Part Pre-payment Charge","HOU/DEL/0223/00134","a00Ff000003QOtDIAW","0.00","true","0.00","12618.00"
"a0AFf0000005OGXMA2","005Ff000001F2fFIAS","false","a0AFf0000005OGX","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","16.40","2016-04-30","Overdue Charges","HOU/DEL/0223/00678","a00Ff000003QWFZIA4","16.40","true","0.00","0.00"
"a0AFf0000005OGYMA2","005Ff000001F2fFIAS","false","a0AFf0000005OGY","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","34.30","2016-04-30","Overdue Charges","HOU/DEL/0223/00672","a00Ff000003QWFTIA4","34.30","true","0.00","0.00"
"a0AFf0000005OGZMA2","005Ff000001F2fFIAS","false","a0AFf0000005OGZ","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","486.20","2016-04-30","Overdue Charges","HOU/DEL/0223/00127","a00Ff000003QOt6IAG","486.20","true","0.00","0.00"
"a0AFf0000005OGaMAM","005Ff000001F2fFIAS","false","a0AFf0000005OGa","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","005Ff000001F2fFIAS","2023-05-18T11:25:45.000Z","","","0.00","0.00","9501.63","2016-04-30","Overdue Charges","HOU/DEL/0223/00053","a00Ff000003QSOpIAO","0.00","true","0.00","9501.63"
